idx,title_list,view_list,link_list,image_list
363,#3분갓세븐_20171023_27,조회수 19만회,https://www.youtube.com/watch?v=E0O432-MPtg,https://i.ytimg.com/vi/E0O432-MPtg/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD4Ez5K6KVT7E4Y6h_EvP79g7ddeg
364,#3분갓세븐_20171021_26,조회수 24만회,https://www.youtube.com/watch?v=V9ziRwqIhcY,https://i.ytimg.com/vi/V9ziRwqIhcY/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCCLhKERMV1_aSAZHiOvFVQYVSu3A
365,#3분갓세븐_20171030_25,조회수 20만회,https://www.youtube.com/watch?v=slIIsqAKHh8,https://i.ytimg.com/vi/slIIsqAKHh8/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAHsAehsyotxlHLGPXbTyktrk2HJg
366,#3분갓세븐_20170928_24,조회수 23만회,https://www.youtube.com/watch?v=XcxyJAYTG80,https://i.ytimg.com/vi/XcxyJAYTG80/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC418qPsjdT69z7EBihrPavz7eo1w
367,"[GOT the Stage] GOT7(갓세븐) ""Moon U""",조회수 824만회,https://www.youtube.com/watch?v=vJtz_q_F0KA,https://i.ytimg.com/vi/vJtz_q_F0KA/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCFcXY71ZnCa6ghIihlNaHfDI7tBQ
368,#3분갓세븐_20171029_23,조회수 55만회,https://www.youtube.com/watch?v=JNwARkltek4,https://i.ytimg.com/vi/JNwARkltek4/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBK5S5HAHy0vxAWpOF5qWIuEgyHxA
369,GOT7(갓세븐) Photoshoot Behind The Scenes,조회수 21만회,https://www.youtube.com/watch?v=gNcAom2eIT8,https://i.ytimg.com/vi/gNcAom2eIT8/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBpP-kaeMwxm_jwvSJwDxop7ZFd_A
370,#3분갓세븐_20171027_22,조회수 18만회,https://www.youtube.com/watch?v=nTbmXEfyh9w,https://i.ytimg.com/vi/nTbmXEfyh9w/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB6DWCPrbKUjdPYvM1PmTmaaSLIRA
371,"GOT7(갓세븐) ""TURN UP"" M/V",조회수 1122만회,https://www.youtube.com/watch?v=Mn9W9o7gKGA,https://i.ytimg.com/vi/Mn9W9o7gKGA/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBY97xjRJF5KOUCsbvuS_MIkuoaCw
372,#3분갓세븐_20171029_21,조회수 27만회,https://www.youtube.com/watch?v=SvJXUNwon0w,https://i.ytimg.com/vi/SvJXUNwon0w/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBwksJbgXhyJClIQa-zasVdQIuUwA
373,#3분갓세븐_20171015_20,조회수 19만회,https://www.youtube.com/watch?v=96ui_wdigvo,https://i.ytimg.com/vi/96ui_wdigvo/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCoRaz4kZsUmQGW01mWKGxm05AOkQ
374,"[GOT the Stage] GOT7(갓세븐) ""내게""",조회수 513만회,https://www.youtube.com/watch?v=z9IV1XiFwAc,https://i.ytimg.com/vi/z9IV1XiFwAc/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD9up7dO4EfHHbZbm5WHb30gT00OQ
375,#3분갓세븐_20171027_19,조회수 14만회,https://www.youtube.com/watch?v=021zopjjcuQ,https://i.ytimg.com/vi/021zopjjcuQ/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCLU5rcPTu9veDPFERggr-swzm0qw
376,#3분갓세븐_20171026_18,조회수 99만회,https://www.youtube.com/watch?v=0Rz2jWeHIaE,https://i.ytimg.com/vi/0Rz2jWeHIaE/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAuSa3xeSe_-F5yIc-4Xv-oFnZTTQ
377,"GOT7(갓세븐) ""7 for 7"" Dance Practice Behind",조회수 408만회,https://www.youtube.com/watch?v=9a92zzlhc2k,https://i.ytimg.com/vi/9a92zzlhc2k/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAqtLoyyb7_b5zpFHSgwEjLwpkQLg
378,"GOT7(갓세븐) ""You Are"" M/V 촬영 비하인드",조회수 74만회,https://www.youtube.com/watch?v=CHlDz-F90Iw,https://i.ytimg.com/vi/CHlDz-F90Iw/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBFhpljVAw0v3qBBWrYMQ5Yv-WdFw
379,"GOT7(갓세븐) ""7 for 7"" 앨범 인터뷰",조회수 10만회,https://www.youtube.com/watch?v=V3ULhybG53Q,https://i.ytimg.com/vi/V3ULhybG53Q/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLASFPXBtysjrYzmpEs7lNaaQRK30g
380,#3분갓세븐_20171025_17,조회수 18만회,https://www.youtube.com/watch?v=BnM6uSvlpSU,https://i.ytimg.com/vi/BnM6uSvlpSU/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAtrbuPTKo6kq41A8_IlMDHYSF3Ow
381,#3분갓세븐_20171024_16,조회수 14만회,https://www.youtube.com/watch?v=ryd8v_o6q9U,https://i.ytimg.com/vi/ryd8v_o6q9U/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB4__Qu7Py1gKCc7ktAyXvXCGOFEg
382,"GOT7(갓세븐) ""TURN UP"" UNIT Teaser #3",조회수 32만회,https://www.youtube.com/watch?v=SkDKFcJWtwg,https://i.ytimg.com/vi/SkDKFcJWtwg/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCXDMYqvvKau_ux4sMXQHu685D9Kg
383,#3분갓세븐_20171023_15,조회수 22만회,https://www.youtube.com/watch?v=J_-WxvzE4LU,https://i.ytimg.com/vi/J_-WxvzE4LU/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB-cIHsCdl76ZKsDspKwt3mWj_hww
384,"GOT7(갓세븐) ""TURN UP"" UNIT Teaser #2",조회수 45만회,https://www.youtube.com/watch?v=9-zy3Ev17VM,https://i.ytimg.com/vi/9-zy3Ev17VM/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBUW_yJ5s_4vmTMpO4JXUSA8lukDA
385,#3분갓세븐_20171023_14,조회수 13만회,https://www.youtube.com/watch?v=Ze6zx1Tpok0,https://i.ytimg.com/vi/Ze6zx1Tpok0/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAhae9omQrsdDVXqzOqJLMM1huJ9Q
386,"GOT7(갓세븐) ""TURN UP"" UNIT Teaser #1",조회수 34만회,https://www.youtube.com/watch?v=APC4EsAoZiU,https://i.ytimg.com/vi/APC4EsAoZiU/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAqEh5ARVUzrUBFWRiUOPYWV4EVng
387,#3분갓세븐_20171021_13,조회수 25만회,https://www.youtube.com/watch?v=fKIy_tHdyaA,https://i.ytimg.com/vi/fKIy_tHdyaA/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCxG01s9XbVvWUI5HilQrn5IrB8mw
388,#3분갓세븐_20171020_12,조회수 25만회,https://www.youtube.com/watch?v=P9xuHN8LdNk,https://i.ytimg.com/vi/P9xuHN8LdNk/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCBh3UCsewEE1r0l1mqjZ3Klq1Ehg
389,#3분갓세븐_20171019_11,조회수 22만회,https://www.youtube.com/watch?v=4yVnq1tX5iY,https://i.ytimg.com/vi/4yVnq1tX5iY/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD6qypqK-niz8u0zInHL49K7rE5Iw
390,#3분갓세븐_20171010_10,조회수 29만회,https://www.youtube.com/watch?v=GM97dllSPMU,https://i.ytimg.com/vi/GM97dllSPMU/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCcw7sgfe929WBFKZ1itCqwOrPbvQ
391,#3분갓세븐_20171017_09,조회수 42만회,https://www.youtube.com/watch?v=nAd3C7Tpr9w,https://i.ytimg.com/vi/nAd3C7Tpr9w/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD7YWxVlsp6ncai3qsiIjknq9gxJw
392,"GOT7(갓세븐) ""Teenager"" Dance Practice",조회수 1349만회,https://www.youtube.com/watch?v=4y9aLycW8Go,https://i.ytimg.com/vi/4y9aLycW8Go/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB3G2pJrE9bWQ0QXwCkmloXBn-2Mw
393,#3분갓세븐_20171015_08,조회수 28만회,https://www.youtube.com/watch?v=biF_Ln1bcQQ,https://i.ytimg.com/vi/biF_Ln1bcQQ/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCcLteyAjfVuqjPxkSd6riZQxVQgg
394,#3분갓세븐_20171015_07,조회수 34만회,https://www.youtube.com/watch?v=0kheP9k8k_o,https://i.ytimg.com/vi/0kheP9k8k_o/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB2CBPeJ2tQ-RjzaXDVjT1QR4w6GQ
395,#3분갓세븐_20171013_06,조회수 33만회,https://www.youtube.com/watch?v=W7LnrrS-8Ls,https://i.ytimg.com/vi/W7LnrrS-8Ls/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCGRfWWsi_Vf_hVuzcXjk-q1rBr5g
396,#3분갓세븐_20171013_05,조회수 31만회,https://www.youtube.com/watch?v=iAZKlbIfb7k,https://i.ytimg.com/vi/iAZKlbIfb7k/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCdaXQgY52Z468XGPpygFFnXiDH6A
397,"GOT7(갓세븐) ""You Are"" Lyric Video (Prod by BamBam)",조회수 79만회,https://www.youtube.com/watch?v=zf-I3AFYEdU,https://i.ytimg.com/vi/zf-I3AFYEdU/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB2b7_4pYjZwbxGkq963qfxbpQZug
398,#3분갓세븐_20171012_04,조회수 23만회,https://www.youtube.com/watch?v=xKp9Wg6hX5Q,https://i.ytimg.com/vi/xKp9Wg6hX5Q/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDRSk8HORaIS0P_6yrHrdDggrQn9Q
399,"GOT7(갓세븐) ""You Are"" Dance Practice",조회수 802만회,https://www.youtube.com/watch?v=jh2j1TWal2A,https://i.ytimg.com/vi/jh2j1TWal2A/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBJ0Ccby9vnaDVLoSrWqtCF9uURXw
400,#3분갓세븐_20171011_03,조회수 33만회,https://www.youtube.com/watch?v=Pbt2shL75K4,https://i.ytimg.com/vi/Pbt2shL75K4/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCOr97G4cAf1tUnmHyioMg3Ik8y3Q
401,#3분갓세븐_20171010_02,조회수 97만회,https://www.youtube.com/watch?v=OK4DPaiEmXU,https://i.ytimg.com/vi/OK4DPaiEmXU/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBRqTS9mDfCtUFdV_HwnNovr_6N-A
402,"GOT7(갓세븐) ""You Are"" Cheer Guide Video",조회수 115만회,https://www.youtube.com/watch?v=3EiDy6rwLqk,https://i.ytimg.com/vi/3EiDy6rwLqk/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBqWWff3jtVsXA2M6wk5S0rAEQwfw
403,#3분갓세븐_20171009_01,조회수 35만회,https://www.youtube.com/watch?v=QUuIoMBmTkA,https://i.ytimg.com/vi/QUuIoMBmTkA/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBasANbbvx8KR8hvWFCxOmVOv0xLg
404,"GOT7(갓세븐) ""TURN UP"" Teaser Video",조회수 283만회,https://www.youtube.com/watch?v=tNZHY554J3Q,https://i.ytimg.com/vi/tNZHY554J3Q/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA7WSznBhri42xGwzDZpDB-U_9Tew
405,"GOT7(갓세븐) ""TURN UP"" UNIT Spoiler #3",조회수 46만회,https://www.youtube.com/watch?v=n-ORvUG3hfI,https://i.ytimg.com/vi/n-ORvUG3hfI/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAdldMnshKms4MNKfFP0RKyN9WPLg
406,"GOT7(갓세븐) ""TURN UP"" UNIT Spoiler #2",조회수 43만회,https://www.youtube.com/watch?v=OZc7oE1KbeM,https://i.ytimg.com/vi/OZc7oE1KbeM/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA8sCJPzb_az9K0EM6bB24a37cDWQ
407,"GOT7(갓세븐) ""TURN UP"" ‪UNIT Spoiler #1",조회수 48만회,https://www.youtube.com/watch?v=-wD9X3HkJsM,https://i.ytimg.com/vi/-wD9X3HkJsM/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCvSt0AAIHDtlCqhy8p927mrsCooQ
408,"GOT7(갓세븐) ""skyway"" Dance Practice (Short ver.)",조회수 38만회,https://www.youtube.com/watch?v=AzFltKD-IeA,https://i.ytimg.com/vi/AzFltKD-IeA/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCR74sdrOVc-dG_kSFLDTyEqOi5zg
409,"For Jackson, From 진심친구",조회수 82만회,https://www.youtube.com/watch?v=frVECdEGIdQ,https://i.ytimg.com/vi/frVECdEGIdQ/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD2VFyVyB3vDv35Qkll8oAebszyaA
410,(170827) JJ Diary the Moments_28,조회수 18만회,https://www.youtube.com/watch?v=RSrj0BYCGLs,https://i.ytimg.com/vi/RSrj0BYCGLs/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBXSjkw486aYt4BD8HfvZ1l_bHKbQ
411,(170826) JJ Diary the Moments_27,조회수 7.2만회,https://www.youtube.com/watch?v=Bo7iiq2r3bQ,https://i.ytimg.com/vi/Bo7iiq2r3bQ/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDke0XSWDQJLznsTfg3FjSapYQVJQ
412,(170825) JJ Diary the Moments_26,조회수 6.5만회,https://www.youtube.com/watch?v=iwum99kbC2U,https://i.ytimg.com/vi/iwum99kbC2U/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAwPnHG-Gg0tXlrQhI3uoEcfdTifQ
413,(170824) JJ Diary the Moments_25,조회수 5.7만회,https://www.youtube.com/watch?v=XLzT-v2Mqow,https://i.ytimg.com/vi/XLzT-v2Mqow/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAlAMpwwx_z1HL23nbNvtCtdsHCvQ
414,(170819) JJ Diary the Moments_24,조회수 7.5만회,https://www.youtube.com/watch?v=VD_idYACD8E,https://i.ytimg.com/vi/VD_idYACD8E/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAkOAv5H6OToD1dEInrRj0zOVxi4w
415,(170817) JJ Diary the Moments_23,조회수 5.1만회,https://www.youtube.com/watch?v=fo9i3NzUP3I,https://i.ytimg.com/vi/fo9i3NzUP3I/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBg1mbIyJ5rXM-0Yd1YDvwc9jcd9g
416,(170814) JJ Diary the Moments_22,조회수 4.3만회,https://www.youtube.com/watch?v=FDcGmv_Smj0,https://i.ytimg.com/vi/FDcGmv_Smj0/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDLVFmj6dyrs-D9uXsFEwQJZK0KLg
417,(170812/170818) JJ Diary the Moments_21,조회수 5.9만회,https://www.youtube.com/watch?v=5OLNScgCMGc,https://i.ytimg.com/vi/5OLNScgCMGc/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBF4pS1q1NcM7SIK08a_3EoRZmqwQ
418,(170810) JJ Diary the Moments_20,조회수 10만회,https://www.youtube.com/watch?v=jlHR6teZgkM,https://i.ytimg.com/vi/jlHR6teZgkM/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAvB_mjL_w8Rm30thx4sNDAKzkBBw
419,(170818) JJ Diary the Moments_19,조회수 15만회,https://www.youtube.com/watch?v=pILmCgzynRw,https://i.ytimg.com/vi/pILmCgzynRw/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDmAJ72vn2xToi1Rd9lntUffU5kNQ
420,(170817) JJ Diary the Moments_18,조회수 7.6만회,https://www.youtube.com/watch?v=Zphf6nLV_qI,https://i.ytimg.com/vi/Zphf6nLV_qI/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCTbBw_xYN6rk_cPhZVcwiU0j7MTw
421,"JJ Project(제이제이 프로젝트) & GOT7(갓세븐) ""내일, 오늘: PHOTO EXHIBITION""",조회수 6.9만회,https://www.youtube.com/watch?v=Bad1mtvaRLY,https://i.ytimg.com/vi/Bad1mtvaRLY/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA7aPkAg24GItVDrYjB7rSGn4F1iQ
422,(170816) JJ Diary the Moments_17,조회수 7.8만회,https://www.youtube.com/watch?v=MEjMnNWQO-Q,https://i.ytimg.com/vi/MEjMnNWQO-Q/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA5rMFz5p6Aft2k6Mwe0VxQw2uu8w
423,(170815) JJ Diary the Moments_16,조회수 5.2만회,https://www.youtube.com/watch?v=42VScQVAQsU,https://i.ytimg.com/vi/42VScQVAQsU/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAXHRRteo7_mS_kXaanVYERRZtLOQ
424,(170814) JJ Diary the Moments_15,조회수 6.2만회,https://www.youtube.com/watch?v=snslc5Pz_sM,https://i.ytimg.com/vi/snslc5Pz_sM/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDMO0LXN_pDm5HCKijiFlCA_S0qVQ
425,(170813) JJ Diary the Moments_14,조회수 7.1만회,https://www.youtube.com/watch?v=W_VWLIF5KyU,https://i.ytimg.com/vi/W_VWLIF5KyU/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC_mEz6bzFCOF0O1MeLXupmq6cCgQ
426,(170812) JJ Diary the Moments_13,조회수 8.2만회,https://www.youtube.com/watch?v=xbid73Rpx5c,https://i.ytimg.com/vi/xbid73Rpx5c/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDG0QdDMbeav4Sar87AwoSauZt7jA
427,(170811) JJ Diary the Moments_12,조회수 9.8만회,https://www.youtube.com/watch?v=1wji8pG7a3g,https://i.ytimg.com/vi/1wji8pG7a3g/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDxLo0RTUlUFvKoEvETvKbxV98Sqg
428,(170810) JJ Diary the Moments_11,조회수 14만회,https://www.youtube.com/watch?v=ihNALnUb7GQ,https://i.ytimg.com/vi/ihNALnUb7GQ/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA9aENIiLrH3_-zYoESYigLpy1Kuw
429,(170808) JJ Diary the Moments_10,조회수 17만회,https://www.youtube.com/watch?v=abtf2fulSXQ,https://i.ytimg.com/vi/abtf2fulSXQ/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB-8Rf4tkZ5hkw8EpyhHYBkNbkLtw
430,(170808) JJ Diary the Moments_09,조회수 7.9만회,https://www.youtube.com/watch?v=yNJzMDJ5fuU,https://i.ytimg.com/vi/yNJzMDJ5fuU/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA4GdTeEG_kYXjkn1Texii0KusUGg
431,(170807) JJ Diary the Moments_08,조회수 8.5만회,https://www.youtube.com/watch?v=1p-oFQ_rv0A,https://i.ytimg.com/vi/1p-oFQ_rv0A/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDqk9wHrpK1n0A6nPbSNROmx8GB8A
432,(170806) JJ Diary the Moments_07,조회수 9만회,https://www.youtube.com/watch?v=bUX0wDt7RUY,https://i.ytimg.com/vi/bUX0wDt7RUY/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBiT0pv3PCZHNp4_AvEAHfbiE6iwA
433,(170805) JJ Diary the Moments_06,조회수 10만회,https://www.youtube.com/watch?v=VhlsXRtplug,https://i.ytimg.com/vi/VhlsXRtplug/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDXQgu1lJNnJE5vn-c59TOlLv7vdw
434,(170804) JJ Diary the Moments_05,조회수 13만회,https://www.youtube.com/watch?v=fUnaM6unrio,https://i.ytimg.com/vi/fUnaM6unrio/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB4oSaxtcpzwv4XoDqmqXZQTMNNpg
435,(170803) JJ Diary the Moments_04,조회수 18만회,https://www.youtube.com/watch?v=MkUAfx-if4I,https://i.ytimg.com/vi/MkUAfx-if4I/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAFAQeDUfySqJ7tQJuEwMvKdL7B1g
436,"JJ Project(제이제이 프로젝트) ""내일, 오늘"" M/V 촬영 비하인드",조회수 19만회,https://www.youtube.com/watch?v=qF7dlRk2iBA,https://i.ytimg.com/vi/qF7dlRk2iBA/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD0I3QsZ6qNUMdPHxIAYmrFrdevVA
437,(170802) JJ Diary the Moments_03,조회수 14만회,https://www.youtube.com/watch?v=1yG8T0aDF2o,https://i.ytimg.com/vi/1yG8T0aDF2o/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAtzHfA3J-MwFtsAN2n2BkEvbSK0g
438,(170801) JJ Diary the Moments_02,조회수 16만회,https://www.youtube.com/watch?v=CDZBoG08zjA,https://i.ytimg.com/vi/CDZBoG08zjA/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDJf5_3bra1cxyoQxcTHuDfqqNHSA
439,"JJ Project(제이제이 프로젝트) ""내일, 오늘"" Cheer Guide Video",조회수 133만회,https://www.youtube.com/watch?v=enE_q6tMGjg,https://i.ytimg.com/vi/enE_q6tMGjg/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAfDBgLgpp8q5vBymRzb31V9uDkqA
